,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Bagging__base_estimator__criterion,param_Bagging__base_estimator__max_depth,param_Bagging__base_estimator__max_features,param_Bagging__base_estimator__min_samples_leaf,param_Bagging__base_estimator__splitter,param_Bagging__bootstrap,param_Bagging__bootstrap_features,param_Bagging__max_samples,param_Bagging__n_estimators,param_Bagging__random_state,param_Bagging__verbose,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
90,0.018899989128112794,0.0009000062942504883,0.6166219839142091,0.637372472538549,entropy,1,sqrt,3,best,False,False,0.7,5,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'best', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 3}",685,0.5929203539823009,0.6292246520874751,0.584070796460177,0.6332007952286283,0.5892857142857143,0.6434955312810328,0.5982142857142857,0.634558093346574,0.6428571428571429,0.6385302879841113,0.625,0.6295928500496525,0.6071428571428571,0.6434955312810328,0.6486486486486487,0.626984126984127,0.6486486486486487,0.6498015873015873,0.6306306306306306,0.6448412698412699,0.008537530864459214,0.00030000211703116927,0.024089492610297737,0.007394193056857491
91,0.031599998474121094,0.0011999368667602538,0.6273458445040214,0.6594151095303935,entropy,1,sqrt,3,best,False,False,0.7,10,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'best', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 3}",597,0.584070796460177,0.6600397614314115,0.5752212389380531,0.6570576540755467,0.6517857142857143,0.6405163853028798,0.5892857142857143,0.660377358490566,0.6339285714285714,0.6534260178748759,0.6339285714285714,0.6534260178748759,0.5714285714285714,0.6623634558093346,0.6846846846846847,0.6716269841269841,0.6666666666666666,0.6716269841269841,0.6846846846846847,0.6636904761904762,0.003954731052414125,0.0004000186955691492,0.042373458367463916,0.008723561157054964
92,0.05110001564025879,0.0019000053405761718,0.6327077747989276,0.6731181036133101,entropy,1,sqrt,3,best,False,False,0.7,15,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'best', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 3}",537,0.6371681415929203,0.6779324055666004,0.584070796460177,0.6709741550695825,0.6607142857142857,0.6732869910625621,0.6071428571428571,0.6792452830188679,0.6160714285714286,0.6643495531281033,0.6339285714285714,0.6564051638530288,0.6339285714285714,0.6593843098311817,0.6306306306306306,0.6875,0.6396396396396397,0.689484126984127,0.6846846846846847,0.6726190476190477,0.008275895011480166,0.0008306768111487027,0.026191464218718385,0.010416844605366208
93,0.019900059700012206,0.0009000062942504883,0.6050044682752458,0.6415371657368409,entropy,1,sqrt,3,best,False,False,0.9,5,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'best', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 3}",757,0.5221238938053098,0.6222664015904572,0.5929203539823009,0.6242544731610338,0.5803571428571429,0.6405163853028798,0.5892857142857143,0.6415094339622641,0.6160714285714286,0.6395233366434955,0.6964285714285714,0.6434955312810328,0.6160714285714286,0.6365441906653426,0.6216216216216216,0.6527777777777778,0.6126126126126126,0.6488095238095238,0.6036036036036037,0.6656746031746031,0.002913764471471778,0.0005384907423295344,0.041089894289477735,0.01210690511873959
94,0.034399986267089844,0.0013000249862670898,0.6309204647006256,0.6635801918991561,entropy,1,sqrt,3,best,False,False,0.9,10,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'best', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 3}",563,0.584070796460177,0.6322067594433399,0.5752212389380531,0.6441351888667992,0.625,0.6832174776564052,0.5803571428571429,0.6713008937437934,0.6071428571428571,0.6573982125124131,0.7053571428571429,0.663356504468719,0.6696428571428571,0.660377358490566,0.6486486486486487,0.6825396825396826,0.6306306306306306,0.6666666666666666,0.6846846846846847,0.6746031746031746,0.002835514252152775,0.00045825038369839467,0.04328393118969899,0.015318787296823741
95,0.05289998054504395,0.0020000219345092775,0.6371760500446828,0.678578584450799,entropy,1,sqrt,3,best,False,False,0.9,15,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'best', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 3}",485,0.6548672566371682,0.6650099403578529,0.584070796460177,0.6530815109343936,0.625,0.702085402184707,0.5803571428571429,0.692154915590864,0.6339285714285714,0.6822244289970208,0.7053571428571429,0.6822244289970208,0.6964285714285714,0.6772591857000994,0.6126126126126126,0.6765873015873016,0.6306306306306306,0.6785714285714286,0.6486486486486487,0.6765873015873016,0.004060787340524232,0.0006324473977333747,0.0393605738791737,0.01267813768535111
96,0.01230001449584961,0.0009999513626098634,0.5692582663092046,0.5922016563941331,entropy,1,sqrt,5,random,True,True,0.7,5,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",844,0.5752212389380531,0.621272365805169,0.5486725663716814,0.6013916500994035,0.5178571428571429,0.5938430983118173,0.5535714285714286,0.5958291956305859,0.625,0.5839126117179742,0.5803571428571429,0.5878848063555114,0.5446428571428571,0.5858987090367428,0.5405405405405406,0.5892857142857143,0.6216216216216216,0.5813492063492064,0.5855855855855856,0.5813492063492064,0.002100070318789258,7.152557373046875e-08,0.033161166051290804,0.011474058419187107
97,0.025999975204467774,0.0014000415802001953,0.612153708668454,0.6171267973878329,entropy,1,sqrt,5,random,True,True,0.7,10,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",722,0.5752212389380531,0.6491053677932406,0.6106194690265486,0.643141153081511,0.5803571428571429,0.6146971201588878,0.6517857142857143,0.6186693147964251,0.625,0.5868917576961271,0.625,0.6146971201588878,0.5982142857142857,0.6186693147964251,0.6126126126126126,0.5972222222222222,0.6126126126126126,0.6220238095238095,0.6306306306306306,0.6061507936507936,0.0030659763478206536,0.0004899403160383116,0.02197206543183435,0.017806583540067474
98,0.037199974060058594,0.0014999866485595702,0.6175156389633601,0.6301330813373255,entropy,1,sqrt,5,random,True,True,0.7,15,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",677,0.6371681415929203,0.6491053677932406,0.6283185840707964,0.6759443339960238,0.5625,0.6236345580933466,0.6517857142857143,0.6246276067527309,0.6160714285714286,0.6047666335650447,0.6517857142857143,0.6216484607745779,0.6428571428571429,0.6166832174776564,0.5945945945945946,0.6220238095238095,0.6126126126126126,0.6329365079365079,0.5765765765765766,0.6299603174603174,0.004422691183190512,0.000500059132354553,0.029564580478178115,0.01871136876927905
99,0.013899993896484376,0.0009000301361083984,0.5880250223413762,0.5968673110922271,entropy,1,sqrt,5,random,True,True,0.9,5,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",804,0.6017699115044248,0.6282306163021869,0.5486725663716814,0.5984095427435387,0.5446428571428571,0.6047666335650447,0.5892857142857143,0.6017874875868917,0.6339285714285714,0.5968222442899702,0.5803571428571429,0.5878848063555114,0.5982142857142857,0.5779543197616683,0.5855855855855856,0.5942460317460317,0.5945945945945946,0.5912698412698413,0.6036036036036037,0.5873015873015873,0.002022313145774041,0.0003000100664218786,0.02490208839214526,0.012809126954329512
100,0.025999975204467774,0.0016000032424926757,0.610366398570152,0.6183168781403726,entropy,1,sqrt,5,random,True,True,0.9,10,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",735,0.5752212389380531,0.6461232604373758,0.5929203539823009,0.6391650099403579,0.5714285714285714,0.6216484607745779,0.6339285714285714,0.6246276067527309,0.6339285714285714,0.5998013902681232,0.6339285714285714,0.6166832174776564,0.6071428571428571,0.6007944389275075,0.6576576576576577,0.6160714285714286,0.5765765765765766,0.6130952380952381,0.6216216216216216,0.6051587301587301,0.00366054414663,0.0004898624556266485,0.028681549396532273,0.014549009160679372
101,0.03550004959106445,0.001999950408935547,0.613047363717605,0.6276489791958672,entropy,1,sqrt,5,random,True,True,0.9,15,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",716,0.6194690265486725,0.6540755467196819,0.6194690265486725,0.6570576540755467,0.5714285714285714,0.6166832174776564,0.6339285714285714,0.631578947368421,0.5982142857142857,0.6097318768619663,0.6517857142857143,0.602780536246276,0.6071428571428571,0.6186693147964251,0.6306306306306306,0.6081349206349206,0.5945945945945946,0.6378968253968254,0.6036036036036037,0.6398809523809523,0.0032015311402122095,0.00044723450588431845,0.021779353958478128,0.018315186578229666
102,0.013499975204467773,0.0008999824523925782,0.5701519213583557,0.5940808583579934,entropy,1,sqrt,5,random,True,False,0.7,5,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",843,0.5486725663716814,0.5984095427435387,0.5575221238938053,0.6003976143141153,0.5714285714285714,0.5868917576961271,0.5357142857142857,0.5908639523336644,0.5714285714285714,0.5759682224428997,0.5803571428571429,0.5968222442899702,0.5357142857142857,0.5868917576961271,0.6306306306306306,0.5982142857142857,0.6396396396396397,0.5972222222222222,0.5315315315315315,0.6091269841269841,0.0015652559948360852,0.0002999941655349957,0.03606383634835021,0.008725112040858952
103,0.025899982452392577,0.0018000125885009766,0.5978552278820375,0.6245649023216983,entropy,1,sqrt,5,random,True,False,0.7,10,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",778,0.6106194690265486,0.6351888667992047,0.5132743362831859,0.6222664015904572,0.625,0.6285998013902682,0.5803571428571429,0.6117179741807348,0.5357142857142857,0.6196623634558094,0.6160714285714286,0.6166832174776564,0.5446428571428571,0.6226415094339622,0.6936936936936937,0.6240079365079365,0.6846846846846847,0.6259920634920635,0.5765765765765766,0.6388888888888888,0.0023430658519625423,0.0003999829461058461,0.05701130323340289,0.007725636378948705
104,0.03809995651245117,0.0019999980926513673,0.6175156389633601,0.6356857681561519,entropy,1,sqrt,5,random,True,False,0.7,15,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",677,0.6106194690265486,0.6441351888667992,0.5309734513274337,0.621272365805169,0.625,0.6395233366434955,0.6607142857142857,0.6504468718967229,0.5803571428571429,0.6226415094339622,0.6160714285714286,0.634558093346574,0.6607142857142857,0.634558093346574,0.6036036036036037,0.6349206349206349,0.6486486486486487,0.6339285714285714,0.6396396396396397,0.6408730158730159,0.004109740193016379,0.00044723450588431845,0.037981459427499906,0.008455960547797896
105,0.013799953460693359,0.0009000301361083984,0.5728328865058088,0.5814834229596648,entropy,1,sqrt,5,random,True,False,0.9,5,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",838,0.584070796460177,0.5974155069582505,0.6017699115044248,0.5894632206759444,0.6160714285714286,0.5908639523336644,0.5446428571428571,0.5958291956305859,0.625,0.5958291956305859,0.5714285714285714,0.6017874875868917,0.5178571428571429,0.5948361469712016,0.5045045045045045,0.5168650793650794,0.6216216216216216,0.5565476190476191,0.5405405405405406,0.5753968253968254,0.001661304822603389,0.0005385394410492419,0.041734175044882506,0.024984048480927636
106,0.02630000114440918,0.0013999700546264648,0.5969615728328865,0.6164335278974158,entropy,1,sqrt,5,random,True,False,0.9,10,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",782,0.6106194690265486,0.6351888667992047,0.5398230088495575,0.6202783300198808,0.6428571428571429,0.6276067527308838,0.5803571428571429,0.6355511420059583,0.6339285714285714,0.6107249255213505,0.6339285714285714,0.6544190665342602,0.5446428571428571,0.6107249255213505,0.6036036036036037,0.5882936507936508,0.6036036036036037,0.5783730158730159,0.5765765765765766,0.6031746031746031,0.002325925845971519,0.0004899013853487513,0.03441584566143938,0.02186595786731322
107,0.037400007247924805,0.001799941062927246,0.5915996425379804,0.6250643815657779,entropy,1,sqrt,5,random,True,False,0.9,15,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': True, 'Bagging__base_estimator__min_samples_leaf': 5}",795,0.5929203539823009,0.6391650099403579,0.5221238938053098,0.6153081510934394,0.5982142857142857,0.6276067527308838,0.6517857142857143,0.6444885799404171,0.5535714285714286,0.6037735849056604,0.5982142857142857,0.6365441906653426,0.625,0.6276067527308838,0.5855855855855856,0.6021825396825397,0.6216216216216216,0.6170634920634921,0.5675675675675675,0.6369047619047619,0.0032924260019426997,0.0006000200973178114,0.03557546577173551,0.014131914608859899
108,0.014100027084350587,0.001100015640258789,0.613941018766756,0.6214836822369013,entropy,1,sqrt,5,random,False,True,0.7,5,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 5}",701,0.6106194690265486,0.6153081510934394,0.48672566371681414,0.5874751491053678,0.6607142857142857,0.6226415094339622,0.625,0.6415094339622641,0.6607142857142857,0.6276067527308838,0.6607142857142857,0.6285998013902682,0.6428571428571429,0.6295928500496525,0.5945945945945946,0.6190476190476191,0.6126126126126126,0.623015873015873,0.5855855855855856,0.6200396825396826,0.0020711688811404566,0.00029994648813858055,0.05005291795529973,0.013271569993456198
109,0.027699995040893554,0.0015999555587768554,0.6327077747989276,0.6345924280925002,entropy,1,sqrt,5,random,False,True,0.7,10,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 5}",537,0.6548672566371682,0.610337972166998,0.584070796460177,0.6481113320079522,0.6607142857142857,0.6256206554121152,0.6160714285714286,0.6494538232373386,0.6339285714285714,0.6385302879841113,0.6785714285714286,0.6325719960278053,0.6160714285714286,0.6285998013902682,0.6666666666666666,0.6240079365079365,0.6306306306306306,0.6458333333333334,0.5855855855855856,0.6428571428571429,0.0020517982626242883,0.0004899208502100334,0.03111506749749795,0.01197743106814305
110,0.038699984550476074,0.0020000219345092775,0.6300268096514745,0.6338025254394097,entropy,1,sqrt,5,random,False,True,0.7,15,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 5}",574,0.6637168141592921,0.6332007952286283,0.6017699115044248,0.6481113320079522,0.5803571428571429,0.634558093346574,0.6428571428571429,0.631578947368421,0.6517857142857143,0.634558093346574,0.6428571428571429,0.6355511420059583,0.7142857142857143,0.6305858987090367,0.6486486486486487,0.623015873015873,0.6036036036036037,0.6349206349206349,0.5495495495495496,0.6319444444444444,0.0034365416767371576,0.0004471811951419105,0.04448833375691356,0.0058791916242489735
111,0.01399998664855957,0.0011000394821166991,0.610366398570152,0.6278391006242615,entropy,1,sqrt,5,random,False,True,0.9,5,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 5}",735,0.5929203539823009,0.6232604373757455,0.5221238938053098,0.6073558648111332,0.6339285714285714,0.637537239324727,0.5535714285714286,0.6266137040714995,0.6607142857142857,0.6325719960278053,0.6875,0.6285998013902682,0.6428571428571429,0.631578947368421,0.6216216216216216,0.6259920634920635,0.6126126126126126,0.6349206349206349,0.5765765765765766,0.6299603174603174,0.0016733697550863937,0.00029993854085316843,0.04771454300059634,0.007944225895168171
112,0.025999999046325682,0.0014999628067016602,0.6175156389633601,0.6346939013058359,entropy,1,sqrt,5,random,False,True,0.9,10,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 5}",677,0.5752212389380531,0.6381709741550696,0.584070796460177,0.6252485089463221,0.6339285714285714,0.637537239324727,0.6428571428571429,0.6444885799404171,0.6428571428571429,0.634558093346574,0.6517857142857143,0.6395233366434955,0.5892857142857143,0.631578947368421,0.6396396396396397,0.6329365079365079,0.6306306306306306,0.6329365079365079,0.5855855855855856,0.6299603174603174,0.003376383971621413,0.0004999876136028523,0.02851617329309442,0.005166761843889767
113,0.03960001468658447,0.0020999908447265625,0.6228775692582663,0.6472053361017985,entropy,1,sqrt,5,random,False,True,0.9,15,100,0,"{'Bagging__max_samples': 0.9, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': True, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 5}",646,0.584070796460177,0.6540755467196819,0.5575221238938053,0.6441351888667992,0.5892857142857143,0.6434955312810328,0.6428571428571429,0.6544190665342602,0.6517857142857143,0.64746772591857,0.6785714285714286,0.6434955312810328,0.6785714285714286,0.6444885799404171,0.6576576576576577,0.6329365079365079,0.6216216216216216,0.6547619047619048,0.5675675675675675,0.6527777777777778,0.0036387148279196364,0.0005385394410492419,0.04317953014570984,0.006598421888309809
114,0.011999964714050293,0.0010999441146850586,0.5835567470956211,0.59040203675568,entropy,1,sqrt,5,random,False,False,0.7,5,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 5, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 5}",811,0.6106194690265486,0.5735586481113321,0.5309734513274337,0.5755467196819085,0.5803571428571429,0.608738828202582,0.5714285714285714,0.5719960278053625,0.5714285714285714,0.5710029791459782,0.6160714285714286,0.605759682224429,0.5982142857142857,0.5968222442899702,0.6036036036036037,0.5992063492063492,0.5945945945945946,0.6001984126984127,0.5585585585585585,0.6011904761904762,0.0017320766867284273,0.00029997031736169654,0.024998070474417305,0.014569400716856811
115,0.024000000953674317,0.001399993896484375,0.6005361930294906,0.6142399488568502,entropy,1,sqrt,5,random,False,False,0.7,10,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 10, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 5}",773,0.5132743362831859,0.617296222664016,0.4690265486725664,0.610337972166998,0.6339285714285714,0.6365441906653426,0.5803571428571429,0.6077457795431976,0.6339285714285714,0.6037735849056604,0.6339285714285714,0.6196623634558094,0.6517857142857143,0.6156901688182721,0.6396396396396397,0.6091269841269841,0.6306306306306306,0.6071428571428571,0.6216216216216216,0.6150793650793651,0.0031622671064468607,0.0004898819214545809,0.05864728075766784,0.008845823311016276
116,0.038899993896484374,0.0021000146865844727,0.6157283288650581,0.6369785041269541,entropy,1,sqrt,5,random,False,False,0.7,15,100,0,"{'Bagging__max_samples': 0.7, 'Bagging__random_state': 100, 'Bagging__bootstrap_features': False, 'Bagging__base_estimator__splitter': 'random', 'Bagging__verbose': 0, 'Bagging__base_estimator__criterion': 'entropy', 'Bagging__base_estimator__max_depth': 1, 'Bagging__n_estimators': 15, 'Bagging__base_estimator__max_features': 'sqrt', 'Bagging__bootstrap': False, 'Bagging__base_estimator__min_samples_leaf': 5}",692,0.5309734513274337,0.6341948310139165,0.5221238938053098,0.6282306163021869,0.5982142857142857,0.6623634558093346,0.6160714285714286,0.6266137040714995,0.6875,0.6464746772591857,0.6875,0.6444885799404171,0.6339285714285714,0.6385302879841113,0.6306306306306306,0.6359126984126984,0.6126126126126126,0.6299603174603174,0.6396396396396397,0.623015873015873,0.004109694942545429,0.0005385350126355327,0.0527723687420745,0.01109248285540412
